precinct,method,candidate,votes
Lower Providence 3-1,Election Day,UnresolvedWrite-In,2
Lower Providence 3-1,Mail-in,UnresolvedWrite-In,1
Lower Providence 3-1,Provisional,UnresolvedWrite-In,0
Lower Providence 3-1,Total,UnresolvedWrite-In,3
Lower Providence 3-2,Election Day,UnresolvedWrite-In,****
Lower Providence 3-2,Mail-in,UnresolvedWrite-In,****
Lower Providence 3-2,Provisional,UnresolvedWrite-In,****
Lower Providence 3-2,Total,UnresolvedWrite-In,3
Lower Providence 3-3,Election Day,UnresolvedWrite-In,2
Lower Providence 3-3,Mail-in,UnresolvedWrite-In,0
Lower Providence 3-3,Provisional,UnresolvedWrite-In,0
Lower Providence 3-3,Total,UnresolvedWrite-In,2
Lower Providence 3-4,Election Day,UnresolvedWrite-In,1
Lower Providence 3-4,Mail-in,UnresolvedWrite-In,1
Lower Providence 3-4,Provisional,UnresolvedWrite-In,0
Lower Providence 3-4,Total,UnresolvedWrite-In,2
New Hanover 1,Election Day,UnresolvedWrite-In,6
New Hanover 1,Mail-in,UnresolvedWrite-In,1
New Hanover 1,Provisional,UnresolvedWrite-In,0
New Hanover 1,Total,UnresolvedWrite-In,7
New Hanover 2,Election Day,UnresolvedWrite-In,1
New Hanover 2,Mail-in,UnresolvedWrite-In,0
New Hanover 2,Provisional,UnresolvedWrite-In,0
New Hanover 2,Total,UnresolvedWrite-In,1
