precinct,method,candidate,votes
Bridgeport 3,Election Day,CHASE OLIVER(LIB),1
Bridgeport 3,Election Day,JILL STEIN (GRE),2
Bridgeport 3,Election Day,Carol AshwerQualified Write In,0
Bridgeport 3,Election Day,Shiva AyyaduraiQualified Write In,0
Bridgeport 3,Election Day,Doug BellQualified Write In,0
Bridgeport 3,Election Day,Jay J. BowmanQualified Write In,0
Bridgeport 3,Mail-in,CHASE OLIVER(LIB),0
Bridgeport 3,Mail-in,JILL STEIN (GRE),2
Bridgeport 3,Mail-in,Carol AshwerQualified Write In,0
Bridgeport 3,Mail-in,Shiva AyyaduraiQualified Write In,0
Bridgeport 3,Mail-in,Doug BellQualified Write In,0
Bridgeport 3,Mail-in,Jay J. BowmanQualified Write In,0
Bridgeport 3,Provisional,CHASE OLIVER(LIB),0
Bridgeport 3,Provisional,JILL STEIN (GRE),1
Bridgeport 3,Provisional,Carol AshwerQualified Write In,0
Bridgeport 3,Provisional,Shiva AyyaduraiQualified Write In,0
Bridgeport 3,Provisional,Doug BellQualified Write In,0
Bridgeport 3,Provisional,Jay J. BowmanQualified Write In,0
Bridgeport 3,Total,CHASE OLIVER(LIB),1
Bridgeport 3,Total,JILL STEIN (GRE),5
Bridgeport 3,Total,Carol AshwerQualified Write In,0
Bridgeport 3,Total,Shiva AyyaduraiQualified Write In,0
Bridgeport 3,Total,Doug BellQualified Write In,0
Bridgeport 3,Total,Jay J. BowmanQualified Write In,0
Bryn Athyn,Election Day,CHASE OLIVER(LIB),****
Bryn Athyn,Election Day,JILL STEIN (GRE),****
Bryn Athyn,Election Day,Carol AshwerQualified Write In,****
Bryn Athyn,Election Day,Shiva AyyaduraiQualified Write In,****
Bryn Athyn,Election Day,Doug BellQualified Write In,****
Bryn Athyn,Election Day,Jay J. BowmanQualified Write In,****
Bryn Athyn,Mail-in,CHASE OLIVER(LIB),****
Bryn Athyn,Mail-in,JILL STEIN (GRE),****
Bryn Athyn,Mail-in,Carol AshwerQualified Write In,****
Bryn Athyn,Mail-in,Shiva AyyaduraiQualified Write In,****
Bryn Athyn,Mail-in,Doug BellQualified Write In,****
Bryn Athyn,Mail-in,Jay J. BowmanQualified Write In,****
Bryn Athyn,Provisional,CHASE OLIVER(LIB),****
Bryn Athyn,Provisional,JILL STEIN (GRE),****
Bryn Athyn,Provisional,Carol AshwerQualified Write In,****
Bryn Athyn,Provisional,Shiva AyyaduraiQualified Write In,****
Bryn Athyn,Provisional,Doug BellQualified Write In,****
Bryn Athyn,Provisional,Jay J. BowmanQualified Write In,****
Bryn Athyn,Total,CHASE OLIVER(LIB),9
Bryn Athyn,Total,JILL STEIN (GRE),2
Bryn Athyn,Total,Carol AshwerQualified Write In,0
Bryn Athyn,Total,Shiva AyyaduraiQualified Write In,0
Bryn Athyn,Total,Doug BellQualified Write In,0
Bryn Athyn,Total,Jay J. BowmanQualified Write In,0
Collegeville 1,Election Day,CHASE OLIVER(LIB),3
Collegeville 1,Election Day,JILL STEIN (GRE),8
Collegeville 1,Election Day,Carol AshwerQualified Write In,0
Collegeville 1,Election Day,Shiva AyyaduraiQualified Write In,0
Collegeville 1,Election Day,Doug BellQualified Write In,0
Collegeville 1,Election Day,Jay J. BowmanQualified Write In,0
Collegeville 1,Mail-in,CHASE OLIVER(LIB),2
Collegeville 1,Mail-in,JILL STEIN (GRE),1
Collegeville 1,Mail-in,Carol AshwerQualified Write In,0
Collegeville 1,Mail-in,Shiva AyyaduraiQualified Write In,0
Collegeville 1,Mail-in,Doug BellQualified Write In,0
Collegeville 1,Mail-in,Jay J. BowmanQualified Write In,0
Collegeville 1,Provisional,CHASE OLIVER(LIB),0
Collegeville 1,Provisional,JILL STEIN (GRE),0
Collegeville 1,Provisional,Carol AshwerQualified Write In,0
Collegeville 1,Provisional,Shiva AyyaduraiQualified Write In,0
Collegeville 1,Provisional,Doug BellQualified Write In,0
Collegeville 1,Provisional,Jay J. BowmanQualified Write In,0
Collegeville 1,Total,CHASE OLIVER(LIB),5
Collegeville 1,Total,JILL STEIN (GRE),9
Collegeville 1,Total,Carol AshwerQualified Write In,0
Collegeville 1,Total,Shiva AyyaduraiQualified Write In,0
Collegeville 1,Total,Doug BellQualified Write In,0
Collegeville 1,Total,Jay J. BowmanQualified Write In,0
Collegeville 2,Election Day,CHASE OLIVER(LIB),0
Collegeville 2,Election Day,JILL STEIN (GRE),3
Collegeville 2,Election Day,Carol AshwerQualified Write In,0
Collegeville 2,Election Day,Shiva AyyaduraiQualified Write In,0
Collegeville 2,Election Day,Doug BellQualified Write In,0
Collegeville 2,Election Day,Jay J. BowmanQualified Write In,0
Collegeville 2,Mail-in,CHASE OLIVER(LIB),1
Collegeville 2,Mail-in,JILL STEIN (GRE),0
Collegeville 2,Mail-in,Carol AshwerQualified Write In,0
Collegeville 2,Mail-in,Shiva AyyaduraiQualified Write In,0
Collegeville 2,Mail-in,Doug BellQualified Write In,0
Collegeville 2,Mail-in,Jay J. BowmanQualified Write In,0
Collegeville 2,Provisional,CHASE OLIVER(LIB),0
Collegeville 2,Provisional,JILL STEIN (GRE),0
Collegeville 2,Provisional,Carol AshwerQualified Write In,0
Collegeville 2,Provisional,Shiva AyyaduraiQualified Write In,0
Collegeville 2,Provisional,Doug BellQualified Write In,0
Collegeville 2,Provisional,Jay J. BowmanQualified Write In,0
Collegeville 2,Total,CHASE OLIVER(LIB),1
Collegeville 2,Total,JILL STEIN (GRE),3
Collegeville 2,Total,Carol AshwerQualified Write In,0
Collegeville 2,Total,Shiva AyyaduraiQualified Write In,0
Collegeville 2,Total,Doug BellQualified Write In,0
Collegeville 2,Total,Jay J. BowmanQualified Write In,0
Collegeville 3,Election Day,CHASE OLIVER(LIB),4
Collegeville 3,Election Day,JILL STEIN (GRE),2
Collegeville 3,Election Day,Carol AshwerQualified Write In,0
Collegeville 3,Election Day,Shiva AyyaduraiQualified Write In,0
Collegeville 3,Election Day,Doug BellQualified Write In,0
Collegeville 3,Election Day,Jay J. BowmanQualified Write In,0
Collegeville 3,Mail-in,CHASE OLIVER(LIB),1
Collegeville 3,Mail-in,JILL STEIN (GRE),0
Collegeville 3,Mail-in,Carol AshwerQualified Write In,0
Collegeville 3,Mail-in,Shiva AyyaduraiQualified Write In,0
Collegeville 3,Mail-in,Doug BellQualified Write In,0
Collegeville 3,Mail-in,Jay J. BowmanQualified Write In,0
Collegeville 3,Provisional,CHASE OLIVER(LIB),0
Collegeville 3,Provisional,JILL STEIN (GRE),0
Collegeville 3,Provisional,Carol AshwerQualified Write In,0
Collegeville 3,Provisional,Shiva AyyaduraiQualified Write In,0
Collegeville 3,Provisional,Doug BellQualified Write In,0
Collegeville 3,Provisional,Jay J. BowmanQualified Write In,0
Collegeville 3,Total,CHASE OLIVER(LIB),5
Collegeville 3,Total,JILL STEIN (GRE),2
Collegeville 3,Total,Carol AshwerQualified Write In,0
Collegeville 3,Total,Shiva AyyaduraiQualified Write In,0
Collegeville 3,Total,Doug BellQualified Write In,0
Collegeville 3,Total,Jay J. BowmanQualified Write In,0
Conshohocken 1,Election Day,CHASE OLIVER(LIB),14
Conshohocken 1,Election Day,JILL STEIN (GRE),3
Conshohocken 1,Election Day,Carol AshwerQualified Write In,0
Conshohocken 1,Election Day,Shiva AyyaduraiQualified Write In,0
Conshohocken 1,Election Day,Doug BellQualified Write In,0
Conshohocken 1,Election Day,Jay J. BowmanQualified Write In,0
Conshohocken 1,Mail-in,CHASE OLIVER(LIB),2
Conshohocken 1,Mail-in,JILL STEIN (GRE),2
Conshohocken 1,Mail-in,Carol AshwerQualified Write In,0
Conshohocken 1,Mail-in,Shiva AyyaduraiQualified Write In,0
Conshohocken 1,Mail-in,Doug BellQualified Write In,0
Conshohocken 1,Mail-in,Jay J. BowmanQualified Write In,0
Conshohocken 1,Provisional,CHASE OLIVER(LIB),0
Conshohocken 1,Provisional,JILL STEIN (GRE),0
Conshohocken 1,Provisional,Carol AshwerQualified Write In,0
Conshohocken 1,Provisional,Shiva AyyaduraiQualified Write In,0
Conshohocken 1,Provisional,Doug BellQualified Write In,0
Conshohocken 1,Provisional,Jay J. BowmanQualified Write In,0
Conshohocken 1,Total,CHASE OLIVER(LIB),16
Conshohocken 1,Total,JILL STEIN (GRE),5
Conshohocken 1,Total,Carol AshwerQualified Write In,0
Conshohocken 1,Total,Shiva AyyaduraiQualified Write In,0
Conshohocken 1,Total,Doug BellQualified Write In,0
Conshohocken 1,Total,Jay J. BowmanQualified Write In,0
