precinct,method,candidate,votes
Abington 10-3,Election Day,CHASE OLIVER(LIB),****
Abington 10-3,Election Day,JILL STEIN (GRE),****
Abington 10-3,Election Day,Carol AshwerQualified Write In,****
Abington 10-3,Election Day,Shiva AyyaduraiQualified Write In,****
Abington 10-3,Election Day,Doug BellQualified Write In,****
Abington 10-3,Election Day,Jay J. BowmanQualified Write In,****
Abington 10-3,Mail-in,CHASE OLIVER(LIB),****
Abington 10-3,Mail-in,JILL STEIN (GRE),****
Abington 10-3,Mail-in,Carol AshwerQualified Write In,****
Abington 10-3,Mail-in,Shiva AyyaduraiQualified Write In,****
Abington 10-3,Mail-in,Doug BellQualified Write In,****
Abington 10-3,Mail-in,Jay J. BowmanQualified Write In,****
Abington 10-3,Provisional,CHASE OLIVER(LIB),****
Abington 10-3,Provisional,JILL STEIN (GRE),****
Abington 10-3,Provisional,Carol AshwerQualified Write In,****
Abington 10-3,Provisional,Shiva AyyaduraiQualified Write In,****
Abington 10-3,Provisional,Doug BellQualified Write In,****
Abington 10-3,Provisional,Jay J. BowmanQualified Write In,****
Abington 10-3,Total,CHASE OLIVER(LIB),4
Abington 10-3,Total,JILL STEIN (GRE),6
Abington 10-3,Total,Carol AshwerQualified Write In,0
Abington 10-3,Total,Shiva AyyaduraiQualified Write In,0
Abington 10-3,Total,Doug BellQualified Write In,0
Abington 10-3,Total,Jay J. BowmanQualified Write In,0
Abington 11-1,Election Day,CHASE OLIVER(LIB),0
Abington 11-1,Election Day,JILL STEIN (GRE),0
Abington 11-1,Election Day,Carol AshwerQualified Write In,0
Abington 11-1,Election Day,Shiva AyyaduraiQualified Write In,0
Abington 11-1,Election Day,Doug BellQualified Write In,0
Abington 11-1,Election Day,Jay J. BowmanQualified Write In,0
Abington 11-1,Mail-in,CHASE OLIVER(LIB),0
Abington 11-1,Mail-in,JILL STEIN (GRE),0
Abington 11-1,Mail-in,Carol AshwerQualified Write In,0
Abington 11-1,Mail-in,Shiva AyyaduraiQualified Write In,0
Abington 11-1,Mail-in,Doug BellQualified Write In,0
Abington 11-1,Mail-in,Jay J. BowmanQualified Write In,0
Abington 11-1,Provisional,CHASE OLIVER(LIB),0
