precinct,method,candidate,votes
East Greenville,Election Day,CHASE OLIVER(LIB),13
East Greenville,Election Day,JILL STEIN (GRE),2
East Greenville,Election Day,Carol AshwerQualified Write In,0
East Greenville,Election Day,Shiva AyyaduraiQualified Write In,0
East Greenville,Election Day,Doug BellQualified Write In,0
East Greenville,Election Day,Jay J. BowmanQualified Write In,0
East Greenville,Mail-in,CHASE OLIVER(LIB),1
East Greenville,Mail-in,JILL STEIN (GRE),2
East Greenville,Mail-in,Carol AshwerQualified Write In,0
East Greenville,Mail-in,Shiva AyyaduraiQualified Write In,0
East Greenville,Mail-in,Doug BellQualified Write In,0
East Greenville,Mail-in,Jay J. BowmanQualified Write In,0
East Greenville,Provisional,CHASE OLIVER(LIB),0
East Greenville,Provisional,JILL STEIN (GRE),0
East Greenville,Provisional,Carol AshwerQualified Write In,0
East Greenville,Provisional,Shiva AyyaduraiQualified Write In,0
East Greenville,Provisional,Doug BellQualified Write In,0
East Greenville,Provisional,Jay J. BowmanQualified Write In,0
East Greenville,Total,CHASE OLIVER(LIB),14
East Greenville,Total,JILL STEIN (GRE),4
East Greenville,Total,Carol AshwerQualified Write In,0
East Greenville,Total,Shiva AyyaduraiQualified Write In,0
East Greenville,Total,Doug BellQualified Write In,0
East Greenville,Total,Jay J. BowmanQualified Write In,0
Green Lane,Election Day,CHASE OLIVER(LIB),****
Green Lane,Election Day,JILL STEIN (GRE),****
Green Lane,Election Day,Carol AshwerQualified Write In,****
Green Lane,Election Day,Shiva AyyaduraiQualified Write In,****
Green Lane,Election Day,Doug BellQualified Write In,****
Green Lane,Election Day,Jay J. BowmanQualified Write In,****
Green Lane,Mail-in,CHASE OLIVER(LIB),****
Green Lane,Mail-in,JILL STEIN (GRE),****
Green Lane,Mail-in,Carol AshwerQualified Write In,****
Green Lane,Mail-in,Shiva AyyaduraiQualified Write In,****
Green Lane,Mail-in,Doug BellQualified Write In,****
Green Lane,Mail-in,Jay J. BowmanQualified Write In,****
Green Lane,Provisional,CHASE OLIVER(LIB),****
Green Lane,Provisional,JILL STEIN (GRE),****
Green Lane,Provisional,Carol AshwerQualified Write In,****
Green Lane,Provisional,Shiva AyyaduraiQualified Write In,****
Green Lane,Provisional,Doug BellQualified Write In,****
Green Lane,Provisional,Jay J. BowmanQualified Write In,****
Green Lane,Total,CHASE OLIVER(LIB),3
Green Lane,Total,JILL STEIN (GRE),1
Green Lane,Total,Carol AshwerQualified Write In,0
Green Lane,Total,Shiva AyyaduraiQualified Write In,0
Green Lane,Total,Doug BellQualified Write In,0
Green Lane,Total,Jay J. BowmanQualified Write In,0
Hatboro North 1,Election Day,CHASE OLIVER(LIB),****
Hatboro North 1,Election Day,JILL STEIN (GRE),****
Hatboro North 1,Election Day,Carol AshwerQualified Write In,****
Hatboro North 1,Election Day,Shiva AyyaduraiQualified Write In,****
Hatboro North 1,Election Day,Doug BellQualified Write In,****
Hatboro North 1,Election Day,Jay J. BowmanQualified Write In,****
Hatboro North 1,Mail-in,CHASE OLIVER(LIB),****
Hatboro North 1,Mail-in,JILL STEIN (GRE),****
Hatboro North 1,Mail-in,Carol AshwerQualified Write In,****
Hatboro North 1,Mail-in,Shiva AyyaduraiQualified Write In,****
Hatboro North 1,Mail-in,Doug BellQualified Write In,****
Hatboro North 1,Mail-in,Jay J. BowmanQualified Write In,****
Hatboro North 1,Provisional,CHASE OLIVER(LIB),****
Hatboro North 1,Provisional,JILL STEIN (GRE),****
Hatboro North 1,Provisional,Carol AshwerQualified Write In,****
Hatboro North 1,Provisional,Shiva AyyaduraiQualified Write In,****
Hatboro North 1,Provisional,Doug BellQualified Write In,****
Hatboro North 1,Provisional,Jay J. BowmanQualified Write In,****
Hatboro North 1,Total,CHASE OLIVER(LIB),3
Hatboro North 1,Total,JILL STEIN (GRE),2
Hatboro North 1,Total,Carol AshwerQualified Write In,0
Hatboro North 1,Total,Shiva AyyaduraiQualified Write In,0
Hatboro North 1,Total,Doug BellQualified Write In,0
Hatboro North 1,Total,Jay J. BowmanQualified Write In,0
Hatboro North 2,Election Day,CHASE OLIVER(LIB),6
Hatboro North 2,Election Day,JILL STEIN (GRE),4
Hatboro North 2,Election Day,Carol AshwerQualified Write In,0
Hatboro North 2,Election Day,Shiva AyyaduraiQualified Write In,0
Hatboro North 2,Election Day,Doug BellQualified Write In,0
Hatboro North 2,Election Day,Jay J. BowmanQualified Write In,0
Hatboro North 2,Mail-in,CHASE OLIVER(LIB),2
Hatboro North 2,Mail-in,JILL STEIN (GRE),1
Hatboro North 2,Mail-in,Carol AshwerQualified Write In,0
Hatboro North 2,Mail-in,Shiva AyyaduraiQualified Write In,0
